path,class,color
./site_dataset/not_light/nl1left0272.jpg,2,not_light
./site_dataset/not_red/nrleft0106.jpg,1,not_red
./site_dataset/red/rleft1514.jpg,0,red
./site_dataset/not_red/nrleft1404.jpg,1,not_red
./site_dataset/not_red/nrleft1724.jpg,1,not_red
./site_dataset/not_light/nl1left0615.jpg,2,not_light
./site_dataset/red/rleft0848.jpg,0,red
./site_dataset/red/r1left0349.jpg,0,red
./site_dataset/not_red/nr0left0400.jpg,1,not_red
./site_dataset/not_red/nrleft1283.jpg,1,not_red
./site_dataset/not_red/nrleft1308.jpg,1,not_red
./site_dataset/not_red/nrleft1330.jpg,1,not_red
./site_dataset/not_light/nl1left0085.jpg,2,not_light
./site_dataset/not_light/nlleft0726.jpg,2,not_light
./site_dataset/not_red/nrleft1714.jpg,1,not_red
./site_dataset/not_light/nl1left0784.jpg,2,not_light
./site_dataset/not_light/nlleft1941.jpg,2,not_light
./site_dataset/not_light/nl1left0822.jpg,2,not_light
./site_dataset/not_red/nr0left0103.jpg,1,not_red
./site_dataset/red/rleft0289.jpg,0,red
./site_dataset/not_red/nrleft1741.jpg,1,not_red
./site_dataset/not_red/nr0left0579.jpg,1,not_red
./site_dataset/not_red/nrleft1109.jpg,1,not_red
./site_dataset/red/rleft0921.jpg,0,red
./site_dataset/not_light/nl1left0093.jpg,2,not_light
./site_dataset/not_light/nl1left0776.jpg,2,not_light
./site_dataset/red/rleft1795.jpg,0,red
./site_dataset/not_light/nl1left0995.jpg,2,not_light
./site_dataset/not_light/nl1left0251.jpg,2,not_light
./site_dataset/not_red/nrleft0970.jpg,1,not_red
./site_dataset/not_red/nr0left0374.jpg,1,not_red
./site_dataset/not_light/nl1left0233.jpg,2,not_light
./site_dataset/red/r0left0146.jpg,0,red
./site_dataset/not_light/nl1left0210.jpg,2,not_light
./site_dataset/red/rleft1440.jpg,0,red
./site_dataset/not_light/nlleft0215.jpg,2,not_light
./site_dataset/not_light/nlleft0123.jpg,2,not_light
./site_dataset/red/rleft0901.jpg,0,red
./site_dataset/not_light/nlleft0003.jpg,2,not_light
./site_dataset/red/rleft0548.jpg,0,red
./site_dataset/red/rleft0620.jpg,0,red
./site_dataset/not_red/nrleft1694.jpg,1,not_red
./site_dataset/red/rleft1442.jpg,0,red
./site_dataset/not_red/nrleft1723.jpg,1,not_red
./site_dataset/red/rleft1779.jpg,0,red
./site_dataset/not_red/nrleft0107.jpg,1,not_red
./site_dataset/red/rleft1860.jpg,0,red
./site_dataset/not_red/nrleft1003.jpg,1,not_red
./site_dataset/red/r1left0356.jpg,0,red
./site_dataset/red/r0left0174.jpg,0,red
./site_dataset/red/rleft0885.jpg,0,red
./site_dataset/not_light/nl1left1116.jpg,2,not_light
./site_dataset/not_light/nl1left0973.jpg,2,not_light
./site_dataset/not_red/nr0left0344.jpg,1,not_red
./site_dataset/not_red/nrleft1650.jpg,1,not_red
./site_dataset/red/rleft0013.jpg,0,red
./site_dataset/not_light/nl1left0477.jpg,2,not_light
./site_dataset/not_red/nr0left0024.jpg,1,not_red
./site_dataset/not_light/nlleft2002.jpg,2,not_light
./site_dataset/red/rleft0304.jpg,0,red
./site_dataset/not_light/nlleft1940.jpg,2,not_light
./site_dataset/red/rleft1811.jpg,0,red
./site_dataset/red/rleft1544.jpg,0,red
./site_dataset/not_red/nr1left0382.jpg,1,not_red
./site_dataset/not_red/nr1left1078.jpg,1,not_red
./site_dataset/not_red/nr1left1071.jpg,1,not_red
./site_dataset/not_red/nr1left1050.jpg,1,not_red
./site_dataset/red/r1left0290.jpg,0,red
./site_dataset/not_light/nlleft1904.jpg,2,not_light
./site_dataset/not_light/nl1left0522.jpg,2,not_light
./site_dataset/not_light/nl1left0837.jpg,2,not_light
./site_dataset/not_red/nr0left0293.jpg,1,not_red
./site_dataset/not_red/nr0left0086.jpg,1,not_red
./site_dataset/red/rleft1163.jpg,0,red
./site_dataset/not_light/nlleft0187.jpg,2,not_light
./site_dataset/red/r1left0370.jpg,0,red
./site_dataset/not_red/nr0left0279.jpg,1,not_red
./site_dataset/not_light/nl1left1120.jpg,2,not_light
./site_dataset/not_light/nl1left0858.jpg,2,not_light
./site_dataset/red/rleft0019.jpg,0,red
./site_dataset/not_light/nl1left0832.jpg,2,not_light
./site_dataset/red/rleft0613.jpg,0,red
./site_dataset/red/rleft0593.jpg,0,red
./site_dataset/not_light/nl1left0613.jpg,2,not_light
./site_dataset/not_light/nlleft1986.jpg,2,not_light
./site_dataset/not_red/nr0left0358.jpg,1,not_red
./site_dataset/not_light/nl1left0868.jpg,2,not_light
./site_dataset/not_light/nl1left0876.jpg,2,not_light
./site_dataset/red/rleft1151.jpg,0,red
./site_dataset/red/rleft1505.jpg,0,red
./site_dataset/not_light/nl1left0113.jpg,2,not_light
./site_dataset/not_red/nrleft1012.jpg,1,not_red
./site_dataset/not_red/nrleft0017.jpg,1,not_red
./site_dataset/not_light/nlleft1988.jpg,2,not_light
./site_dataset/not_red/nrleft1415.jpg,1,not_red
./site_dataset/not_red/nr0left0580.jpg,1,not_red
./site_dataset/not_red/nrleft1719.jpg,1,not_red
./site_dataset/not_red/nr0left0401.jpg,1,not_red
./site_dataset/not_light/nl1left0815.jpg,2,not_light
./site_dataset/not_red/nrleft1288.jpg,1,not_red
./site_dataset/red/rleft0838.jpg,0,red
./site_dataset/not_light/nl1left0885.jpg,2,not_light
./site_dataset/not_light/nl1left0250.jpg,2,not_light
./site_dataset/not_light/nl1left0201.jpg,2,not_light
./site_dataset/not_light/nlleft1978.jpg,2,not_light
./site_dataset/not_red/nrleft0068.jpg,1,not_red
./site_dataset/not_red/nr0left0368.jpg,1,not_red
./site_dataset/red/rleft0883.jpg,0,red
./site_dataset/not_light/nl1left0579.jpg,2,not_light
./site_dataset/red/rleft1803.jpg,0,red
./site_dataset/not_red/nrleft1013.jpg,1,not_red
./site_dataset/not_light/nl1left0222.jpg,2,not_light
./site_dataset/red/r0left0261.jpg,0,red
./site_dataset/red/rleft0596.jpg,0,red
./site_dataset/not_light/nlleft0766.jpg,2,not_light
./site_dataset/not_light/nl1left0430.jpg,2,not_light
./site_dataset/not_light/nl1left0927.jpg,2,not_light
./site_dataset/not_red/nr0left0402.jpg,1,not_red
./site_dataset/not_red/nr0left0027.jpg,1,not_red
./site_dataset/red/rleft1788.jpg,0,red
./site_dataset/not_light/nl1left0891.jpg,2,not_light
./site_dataset/not_light/nl1left0269.jpg,2,not_light
./site_dataset/red/rleft1540.jpg,0,red
./site_dataset/red/r1left0314.jpg,0,red
./site_dataset/not_light/nlleft0152.jpg,2,not_light
./site_dataset/not_light/nl1left0774.jpg,2,not_light
./site_dataset/not_light/nlleft1896.jpg,2,not_light
./site_dataset/not_light/nlleft0783.jpg,2,not_light
./site_dataset/not_red/nr0left0061.jpg,1,not_red
./site_dataset/not_red/nr1left1072.jpg,1,not_red
./site_dataset/not_red/nr0left0104.jpg,1,not_red
./site_dataset/red/rleft0590.jpg,0,red
./site_dataset/red/rleft1783.jpg,0,red
./site_dataset/not_red/nrleft1079.jpg,1,not_red
./site_dataset/not_light/nl1left0019.jpg,2,not_light
./site_dataset/red/rleft1529.jpg,0,red
./site_dataset/not_light/nlleft0017.jpg,2,not_light
./site_dataset/not_red/nrleft0041.jpg,1,not_red
./site_dataset/red/r0left0506.jpg,0,red
./site_dataset/not_red/nr0left0404.jpg,1,not_red
./site_dataset/not_red/nr1left1025.jpg,1,not_red
./site_dataset/not_red/nrleft1688.jpg,1,not_red
./site_dataset/red/r0left0522.jpg,0,red
./site_dataset/not_red/nr0left0035.jpg,1,not_red
./site_dataset/red/rleft1168.jpg,0,red
./site_dataset/not_light/nlleft1964.jpg,2,not_light
./site_dataset/not_light/nlleft1915.jpg,2,not_light
./site_dataset/red/rleft1445.jpg,0,red
./site_dataset/not_light/nlleft1959.jpg,2,not_light
./site_dataset/not_red/nrleft1099.jpg,1,not_red
./site_dataset/not_light/nl1left0880.jpg,2,not_light
./site_dataset/not_red/nrleft1668.jpg,1,not_red
./site_dataset/not_red/nrleft0954.jpg,1,not_red
./site_dataset/not_light/nlleft1942.jpg,2,not_light
./site_dataset/not_light/nl1left1097.jpg,2,not_light
./site_dataset/not_light/nlleft0014.jpg,2,not_light
./site_dataset/not_red/nr0left0381.jpg,1,not_red
./site_dataset/not_red/nrleft1123.jpg,1,not_red
./site_dataset/red/r1left0380.jpg,0,red
./site_dataset/red/rleft0633.jpg,0,red
./site_dataset/not_light/nl1left0124.jpg,2,not_light
./site_dataset/not_red/nr0left0114.jpg,1,not_red
./site_dataset/not_light/nlleft0030.jpg,2,not_light
./site_dataset/not_red/nrleft0077.jpg,1,not_red
./site_dataset/not_light/nl1left0949.jpg,2,not_light
./site_dataset/red/rleft0003.jpg,0,red
./site_dataset/not_light/nlleft0737.jpg,2,not_light
./site_dataset/not_light/nl1left0271.jpg,2,not_light
./site_dataset/red/rleft1174.jpg,0,red
./site_dataset/not_red/nrleft1325.jpg,1,not_red
./site_dataset/not_red/nrleft0043.jpg,1,not_red
./site_dataset/not_red/nrleft0005.jpg,1,not_red
./site_dataset/red/r1left0685.jpg,0,red
./site_dataset/not_light/nl1left1124.jpg,2,not_light
./site_dataset/not_light/nlleft0724.jpg,2,not_light
./site_dataset/not_light/nl1left0013.jpg,2,not_light
./site_dataset/not_light/nl1left0420.jpg,2,not_light
./site_dataset/red/rleft1186.jpg,0,red
./site_dataset/not_red/nr0left0370.jpg,1,not_red
./site_dataset/not_light/nl1left0541.jpg,2,not_light
./site_dataset/not_light/nl1left0169.jpg,2,not_light
./site_dataset/not_red/nr0left0345.jpg,1,not_red
./site_dataset/red/r0left0263.jpg,0,red
./site_dataset/not_red/nrleft0090.jpg,1,not_red
./site_dataset/red/rleft0855.jpg,0,red
./site_dataset/red/rleft1237.jpg,0,red
./site_dataset/not_light/nl1left0559.jpg,2,not_light
./site_dataset/not_light/nl1left0241.jpg,2,not_light
./site_dataset/not_light/nl1left0749.jpg,2,not_light
./site_dataset/not_light/nl1left0493.jpg,2,not_light
./site_dataset/red/rleft1218.jpg,0,red
./site_dataset/not_red/nr0left0315.jpg,1,not_red
./site_dataset/red/r0left0573.jpg,0,red
./site_dataset/not_light/nl1left0148.jpg,2,not_light
./site_dataset/not_red/nrleft1617.jpg,1,not_red
./site_dataset/red/rleft1512.jpg,0,red
./site_dataset/not_red/nrleft1620.jpg,1,not_red
./site_dataset/red/rleft1835.jpg,0,red
./site_dataset/not_light/nl1left0777.jpg,2,not_light
./site_dataset/not_red/nrleft1428.jpg,1,not_red
./site_dataset/not_light/nl1left0144.jpg,2,not_light
./site_dataset/not_light/nlleft0146.jpg,2,not_light
./site_dataset/not_red/nrleft0023.jpg,1,not_red
./site_dataset/red/rleft1750.jpg,0,red
./site_dataset/not_light/nl1left0894.jpg,2,not_light
./site_dataset/not_light/nlleft1958.jpg,2,not_light
./site_dataset/not_light/nl1left0137.jpg,2,not_light
./site_dataset/red/r1left0302.jpg,0,red
./site_dataset/not_red/nrleft1693.jpg,1,not_red
./site_dataset/not_light/nlleft0021.jpg,2,not_light
./site_dataset/not_light/nl1left0100.jpg,2,not_light
./site_dataset/not_red/nrleft1071.jpg,1,not_red
./site_dataset/not_red/nr1left0695.jpg,1,not_red
./site_dataset/not_light/nl1left0186.jpg,2,not_light
./site_dataset/not_red/nrleft1411.jpg,1,not_red
./site_dataset/red/r0left0537.jpg,0,red
./site_dataset/not_red/nr1left1080.jpg,1,not_red
./site_dataset/not_light/nl1left0406.jpg,2,not_light
./site_dataset/not_light/nl1left0413.jpg,2,not_light
./site_dataset/not_red/nr1left0388.jpg,1,not_red
./site_dataset/red/rleft1240.jpg,0,red
./site_dataset/red/rleft0863.jpg,0,red
./site_dataset/not_light/nlleft0098.jpg,2,not_light
./site_dataset/not_red/nrleft1349.jpg,1,not_red
./site_dataset/red/rleft1244.jpg,0,red
./site_dataset/red/rleft1459.jpg,0,red
./site_dataset/not_light/nl1left0790.jpg,2,not_light
./site_dataset/not_red/nr1left1007.jpg,1,not_red
./site_dataset/not_red/nrleft1257.jpg,1,not_red
./site_dataset/not_red/nrleft1102.jpg,1,not_red
./site_dataset/not_light/nl1left1102.jpg,2,not_light
./site_dataset/not_light/nl1left0591.jpg,2,not_light
./site_dataset/not_red/nr0left0412.jpg,1,not_red
./site_dataset/not_light/nl1left0850.jpg,2,not_light
./site_dataset/not_light/nlleft0218.jpg,2,not_light
./site_dataset/red/rleft0844.jpg,0,red
./site_dataset/not_light/nl1left0896.jpg,2,not_light
./site_dataset/not_red/nr0left0053.jpg,1,not_red
./site_dataset/not_red/nr1left1064.jpg,1,not_red
./site_dataset/not_light/nl1left0150.jpg,2,not_light
./site_dataset/not_light/nl1left0928.jpg,2,not_light
./site_dataset/red/rleft1194.jpg,0,red
./site_dataset/red/rleft0886.jpg,0,red
./site_dataset/not_red/nrleft0116.jpg,1,not_red
./site_dataset/not_light/nl1left0447.jpg,2,not_light
./site_dataset/not_light/nl1left0071.jpg,2,not_light
./site_dataset/not_light/nl1left0918.jpg,2,not_light
./site_dataset/red/rleft0283.jpg,0,red
./site_dataset/not_light/nl1left0580.jpg,2,not_light
./site_dataset/red/rleft0271.jpg,0,red
./site_dataset/red/r0left0152.jpg,0,red
./site_dataset/not_light/nl1left0061.jpg,2,not_light
./site_dataset/not_light/nl1left0821.jpg,2,not_light
./site_dataset/red/r1left0676.jpg,0,red
./site_dataset/red/r0left0262.jpg,0,red
./site_dataset/not_light/nlleft0191.jpg,2,not_light
./site_dataset/red/rleft0327.jpg,0,red
./site_dataset/red/r1left0680.jpg,0,red
./site_dataset/red/r0left0177.jpg,0,red
./site_dataset/not_light/nl1left0865.jpg,2,not_light
./site_dataset/not_light/nlleft0204.jpg,2,not_light
./site_dataset/not_red/nrleft0052.jpg,1,not_red
./site_dataset/red/rleft1805.jpg,0,red
./site_dataset/not_red/nrleft1292.jpg,1,not_red
./site_dataset/not_red/nr0left0367.jpg,1,not_red
./site_dataset/red/r0left0500.jpg,0,red
./site_dataset/not_red/nrleft1623.jpg,1,not_red
./site_dataset/red/rleft1502.jpg,0,red
./site_dataset/not_light/nl1left0812.jpg,2,not_light
./site_dataset/red/rleft1213.jpg,0,red
./site_dataset/not_red/nr1left1062.jpg,1,not_red
./site_dataset/red/rleft1248.jpg,0,red
./site_dataset/not_light/nlleft0774.jpg,2,not_light
./site_dataset/not_light/nlleft0175.jpg,2,not_light
./site_dataset/not_light/nl1left0212.jpg,2,not_light
./site_dataset/not_red/nrleft0975.jpg,1,not_red
./site_dataset/red/r0left0482.jpg,0,red
./site_dataset/red/r0left0523.jpg,0,red
./site_dataset/not_light/nl1left1091.jpg,2,not_light
./site_dataset/not_light/nl1left0005.jpg,2,not_light
./site_dataset/red/r1left0298.jpg,0,red
./site_dataset/not_light/nl1left0910.jpg,2,not_light
./site_dataset/red/rleft0320.jpg,0,red
./site_dataset/not_red/nrleft1297.jpg,1,not_red
./site_dataset/not_red/nrleft1691.jpg,1,not_red
./site_dataset/not_red/nr0left0431.jpg,1,not_red
./site_dataset/not_red/nrleft1281.jpg,1,not_red
./site_dataset/red/r0left0462.jpg,0,red
./site_dataset/not_red/nrleft0028.jpg,1,not_red
./site_dataset/not_red/nrleft1259.jpg,1,not_red
./site_dataset/red/rleft0284.jpg,0,red
./site_dataset/not_red/nr0left0299.jpg,1,not_red
./site_dataset/red/rleft1464.jpg,0,red
./site_dataset/not_red/nr1left1013.jpg,1,not_red
./site_dataset/not_light/nlleft0723.jpg,2,not_light
./site_dataset/not_light/nlleft0771.jpg,2,not_light
./site_dataset/red/rleft1781.jpg,0,red
./site_dataset/red/rleft1515.jpg,0,red
./site_dataset/not_light/nl1left0268.jpg,2,not_light
./site_dataset/not_light/nlleft1938.jpg,2,not_light
./site_dataset/red/r1left0324.jpg,0,red
./site_dataset/not_red/nrleft1284.jpg,1,not_red
./site_dataset/not_red/nr0left0136.jpg,1,not_red
./site_dataset/not_red/nr0left0407.jpg,1,not_red
./site_dataset/not_light/nl1left0123.jpg,2,not_light
./site_dataset/not_red/nr1left0726.jpg,1,not_red
./site_dataset/red/rleft1485.jpg,0,red
./site_dataset/not_red/nrleft1745.jpg,1,not_red
./site_dataset/not_light/nlleft1943.jpg,2,not_light
./site_dataset/red/rleft1791.jpg,0,red
./site_dataset/red/rleft1491.jpg,0,red
./site_dataset/not_red/nr0left0418.jpg,1,not_red
./site_dataset/not_red/nr0left0435.jpg,1,not_red
./site_dataset/red/rleft1539.jpg,0,red
./site_dataset/not_red/nr0left0423.jpg,1,not_red
./site_dataset/red/rleft1223.jpg,0,red
./site_dataset/red/r1left0682.jpg,0,red
./site_dataset/not_red/nrleft0827.jpg,1,not_red
./site_dataset/red/r1left0323.jpg,0,red
./site_dataset/not_red/nr1left1030.jpg,1,not_red
./site_dataset/not_red/nrleft1073.jpg,1,not_red
./site_dataset/red/rleft1191.jpg,0,red
./site_dataset/red/rleft1235.jpg,0,red
./site_dataset/not_light/nlleft1891.jpg,2,not_light
./site_dataset/not_light/nl1left0946.jpg,2,not_light
./site_dataset/red/r1left0683.jpg,0,red
./site_dataset/not_red/nrleft1646.jpg,1,not_red
./site_dataset/red/rleft1496.jpg,0,red
./site_dataset/red/rleft0533.jpg,0,red
./site_dataset/not_light/nlleft1881.jpg,2,not_light
./site_dataset/not_red/nrleft1387.jpg,1,not_red
./site_dataset/not_light/nlleft0753.jpg,2,not_light
./site_dataset/not_red/nrleft1358.jpg,1,not_red
./site_dataset/not_red/nr0left0331.jpg,1,not_red
./site_dataset/not_light/nlleft0780.jpg,2,not_light
./site_dataset/red/r0left0453.jpg,0,red
./site_dataset/red/r1left0338.jpg,0,red
./site_dataset/red/r1left0303.jpg,0,red
./site_dataset/red/rleft0874.jpg,0,red
./site_dataset/not_red/nr0left0364.jpg,1,not_red
./site_dataset/not_light/nl1left0792.jpg,2,not_light
./site_dataset/not_red/nr1left1020.jpg,1,not_red
./site_dataset/red/rleft0299.jpg,0,red
./site_dataset/not_red/nrleft1307.jpg,1,not_red
./site_dataset/not_red/nrleft0040.jpg,1,not_red
./site_dataset/not_light/nlleft1994.jpg,2,not_light
./site_dataset/not_red/nr0left0090.jpg,1,not_red
./site_dataset/not_red/nrleft1635.jpg,1,not_red
./site_dataset/not_red/nrleft1034.jpg,1,not_red
./site_dataset/not_light/nlleft1936.jpg,2,not_light
./site_dataset/not_light/nlleft0063.jpg,2,not_light
./site_dataset/not_light/nl1left1004.jpg,2,not_light
./site_dataset/not_light/nl1left0648.jpg,2,not_light
./site_dataset/red/rleft0621.jpg,0,red
./site_dataset/not_light/nl1left1109.jpg,2,not_light
./site_dataset/not_red/nr0left0398.jpg,1,not_red
./site_dataset/not_red/nrleft0093.jpg,1,not_red
./site_dataset/not_light/nl1left0606.jpg,2,not_light
./site_dataset/not_red/nrleft1072.jpg,1,not_red
./site_dataset/not_light/nl1left0198.jpg,2,not_light
./site_dataset/not_light/nlleft1998.jpg,2,not_light
./site_dataset/not_red/nrleft0036.jpg,1,not_red
./site_dataset/not_light/nl1left0635.jpg,2,not_light
./site_dataset/red/r1left0652.jpg,0,red
./site_dataset/not_light/nlleft0104.jpg,2,not_light
./site_dataset/not_light/nl1left0174.jpg,2,not_light
./site_dataset/not_light/nl1left0901.jpg,2,not_light
./site_dataset/not_light/nl1left1093.jpg,2,not_light
./site_dataset/red/r0left0476.jpg,0,red
./site_dataset/not_red/nr0left0360.jpg,1,not_red
./site_dataset/not_red/nr0left0325.jpg,1,not_red
./site_dataset/not_light/nlleft0122.jpg,2,not_light
./site_dataset/not_red/nr1left1040.jpg,1,not_red
./site_dataset/not_light/nlleft0106.jpg,2,not_light
./site_dataset/red/rleft1156.jpg,0,red
./site_dataset/not_red/nrleft1320.jpg,1,not_red
./site_dataset/not_light/nl1left0984.jpg,2,not_light
./site_dataset/red/rleft0583.jpg,0,red
./site_dataset/not_red/nrleft0979.jpg,1,not_red
./site_dataset/not_red/nr0left0039.jpg,1,not_red
./site_dataset/red/rleft1179.jpg,0,red
./site_dataset/not_red/nr1left1065.jpg,1,not_red
./site_dataset/not_red/nrleft1328.jpg,1,not_red
./site_dataset/not_red/nr1left1027.jpg,1,not_red
./site_dataset/not_light/nlleft0073.jpg,2,not_light
./site_dataset/not_light/nl1left0820.jpg,2,not_light
./site_dataset/not_light/nlleft1973.jpg,2,not_light
./site_dataset/not_light/nlleft0769.jpg,2,not_light
./site_dataset/not_light/nlleft1974.jpg,2,not_light
./site_dataset/not_light/nlleft0756.jpg,2,not_light
./site_dataset/not_red/nrleft0815.jpg,1,not_red
./site_dataset/not_light/nl1left0235.jpg,2,not_light
./site_dataset/not_light/nlleft0100.jpg,2,not_light
./site_dataset/not_light/nl1left0975.jpg,2,not_light
./site_dataset/red/rleft0298.jpg,0,red
./site_dataset/not_light/nl1left0065.jpg,2,not_light
./site_dataset/red/rleft0930.jpg,0,red
./site_dataset/not_light/nl1left0009.jpg,2,not_light
./site_dataset/red/r0left0474.jpg,0,red
./site_dataset/not_red/nr0left0087.jpg,1,not_red
./site_dataset/not_light/nlleft0029.jpg,2,not_light
./site_dataset/not_red/nr0left0063.jpg,1,not_red
./site_dataset/red/rleft0310.jpg,0,red
./site_dataset/red/rleft1457.jpg,0,red
./site_dataset/not_red/nrleft1311.jpg,1,not_red
./site_dataset/not_red/nr0left0383.jpg,1,not_red
./site_dataset/not_light/nlleft1919.jpg,2,not_light
./site_dataset/not_red/nr0left0101.jpg,1,not_red
./site_dataset/red/rleft1526.jpg,0,red
./site_dataset/not_red/nrleft0817.jpg,1,not_red
./site_dataset/not_light/nl1left0981.jpg,2,not_light
./site_dataset/not_light/nl1left0170.jpg,2,not_light
./site_dataset/not_red/nrleft1087.jpg,1,not_red
./site_dataset/not_red/nrleft1338.jpg,1,not_red
./site_dataset/not_red/nr1left1048.jpg,1,not_red
./site_dataset/not_red/nrleft1098.jpg,1,not_red
./site_dataset/not_light/nl1left0983.jpg,2,not_light
./site_dataset/not_red/nrleft1128.jpg,1,not_red
./site_dataset/red/rleft0230.jpg,0,red
./site_dataset/not_red/nrleft0825.jpg,1,not_red
./site_dataset/not_light/nl1left0482.jpg,2,not_light
./site_dataset/not_red/nrleft1039.jpg,1,not_red
./site_dataset/red/r0left0551.jpg,0,red
./site_dataset/not_red/nr1left1049.jpg,1,not_red
./site_dataset/red/rleft0325.jpg,0,red
./site_dataset/not_light/nlleft0790.jpg,2,not_light
./site_dataset/not_red/nrleft1333.jpg,1,not_red
./site_dataset/not_light/nlleft0062.jpg,2,not_light
./site_dataset/red/rleft0584.jpg,0,red
./site_dataset/not_red/nrleft0094.jpg,1,not_red
./site_dataset/not_light/nlleft1883.jpg,2,not_light
./site_dataset/not_light/nl1left0129.jpg,2,not_light
./site_dataset/not_red/nrleft1006.jpg,1,not_red
./site_dataset/not_light/nl1left0742.jpg,2,not_light
./site_dataset/not_red/nrleft0097.jpg,1,not_red
./site_dataset/not_light/nlleft0044.jpg,2,not_light
./site_dataset/not_light/nl1left0637.jpg,2,not_light
./site_dataset/not_light/nl1left0751.jpg,2,not_light
./site_dataset/not_red/nrleft1038.jpg,1,not_red
./site_dataset/not_light/nl1left0033.jpg,2,not_light
./site_dataset/not_light/nl1left0526.jpg,2,not_light
./site_dataset/not_light/nl1left0397.jpg,2,not_light
./site_dataset/not_light/nlleft0739.jpg,2,not_light
./site_dataset/not_red/nr1left1067.jpg,1,not_red
./site_dataset/not_light/nlleft1885.jpg,2,not_light
./site_dataset/red/r1left0667.jpg,0,red
./site_dataset/red/rleft1480.jpg,0,red
./site_dataset/not_light/nl1left0104.jpg,2,not_light
./site_dataset/not_red/nrleft1014.jpg,1,not_red
./site_dataset/not_light/nlleft0745.jpg,2,not_light
./site_dataset/not_red/nrleft1641.jpg,1,not_red
./site_dataset/not_red/nrleft1008.jpg,1,not_red
./site_dataset/not_light/nl1left0006.jpg,2,not_light
./site_dataset/red/rleft0589.jpg,0,red
./site_dataset/not_light/nl1left0752.jpg,2,not_light
./site_dataset/not_light/nl1left0953.jpg,2,not_light
./site_dataset/not_red/nrleft1007.jpg,1,not_red
./site_dataset/not_red/nrleft1677.jpg,1,not_red
./site_dataset/red/r1left0294.jpg,0,red
./site_dataset/not_red/nrleft1261.jpg,1,not_red
./site_dataset/not_red/nrleft0101.jpg,1,not_red
./site_dataset/not_light/nl1left0122.jpg,2,not_light
./site_dataset/not_light/nl1left0221.jpg,2,not_light
./site_dataset/red/rleft1473.jpg,0,red
./site_dataset/not_light/nl1left1141.jpg,2,not_light
./site_dataset/red/rleft0263.jpg,0,red
./site_dataset/not_red/nr1left0723.jpg,1,not_red
./site_dataset/not_red/nrleft1354.jpg,1,not_red
./site_dataset/red/r1left0281.jpg,0,red
./site_dataset/not_red/nrleft0976.jpg,1,not_red
./site_dataset/not_light/nl1left1132.jpg,2,not_light
./site_dataset/not_red/nrleft1287.jpg,1,not_red
./site_dataset/not_red/nrleft0012.jpg,1,not_red
./site_dataset/not_red/nrleft1339.jpg,1,not_red
./site_dataset/not_light/nlleft1949.jpg,2,not_light
./site_dataset/not_light/nl1left0044.jpg,2,not_light
./site_dataset/not_red/nrleft1687.jpg,1,not_red
./site_dataset/not_light/nl0left0149.jpg,2,not_light
./site_dataset/red/rleft1840.jpg,0,red
./site_dataset/not_red/nrleft1379.jpg,1,not_red
./site_dataset/red/rleft1490.jpg,0,red
./site_dataset/not_light/nl1left1088.jpg,2,not_light
./site_dataset/not_red/nrleft1618.jpg,1,not_red
./site_dataset/not_light/nl1left0640.jpg,2,not_light
./site_dataset/not_red/nr0left0347.jpg,1,not_red
./site_dataset/not_red/nr1left0693.jpg,1,not_red
./site_dataset/not_light/nl1left0014.jpg,2,not_light
./site_dataset/red/rleft0875.jpg,0,red
./site_dataset/not_light/nl1left0844.jpg,2,not_light
./site_dataset/not_red/nr1left1059.jpg,1,not_red
./site_dataset/not_light/nlleft1917.jpg,2,not_light
./site_dataset/not_light/nl1left0564.jpg,2,not_light
./site_dataset/red/rleft0858.jpg,0,red
./site_dataset/not_red/nrleft1043.jpg,1,not_red
./site_dataset/red/rleft1449.jpg,0,red
./site_dataset/not_light/nl1left0191.jpg,2,not_light
./site_dataset/not_red/nrleft1655.jpg,1,not_red
./site_dataset/not_light/nl1left0062.jpg,2,not_light
./site_dataset/not_light/nlleft1895.jpg,2,not_light
./site_dataset/not_light/nlleft0085.jpg,2,not_light
./site_dataset/not_light/nl1left0827.jpg,2,not_light
./site_dataset/not_red/nrleft1614.jpg,1,not_red
./site_dataset/not_red/nrleft1359.jpg,1,not_red
./site_dataset/not_light/nlleft1995.jpg,2,not_light
./site_dataset/red/rleft0834.jpg,0,red
./site_dataset/not_red/nr0left0434.jpg,1,not_red
./site_dataset/not_red/nr1left0730.jpg,1,not_red
./site_dataset/not_red/nrleft1436.jpg,1,not_red
./site_dataset/not_red/nr1left1018.jpg,1,not_red
./site_dataset/red/rleft0260.jpg,0,red
./site_dataset/not_light/nl1left0401.jpg,2,not_light
./site_dataset/red/rleft0591.jpg,0,red
./site_dataset/not_light/nl1left0001.jpg,2,not_light
./site_dataset/not_light/nlleft0173.jpg,2,not_light
./site_dataset/not_red/nrleft1669.jpg,1,not_red
./site_dataset/red/rleft1453.jpg,0,red
./site_dataset/not_light/nlleft0091.jpg,2,not_light
./site_dataset/not_light/nlleft1898.jpg,2,not_light
./site_dataset/red/rleft0599.jpg,0,red
./site_dataset/red/rleft0623.jpg,0,red
./site_dataset/not_red/nr0left0049.jpg,1,not_red
./site_dataset/not_light/nlleft0757.jpg,2,not_light
./site_dataset/not_light/nl1left1146.jpg,2,not_light
./site_dataset/not_red/nr0left0327.jpg,1,not_red
